Date,Open,High,Low,Close,Adj Close,Volume,Ticker,FOMC_Date,Event_Trading_Day
2020-12-14 00:00:00+00:00,171.91000366210938,172.52000427246094,170.91000366210938,171.5399932861328,171.5399932861328,7644400,GLD,2020-12-16 00:00:00+00:00,-2
2020-12-15 00:00:00+00:00,173.42999267578125,173.97999572753906,173.05999755859375,173.94000244140625,173.94000244140625,6840500,GLD,2020-12-16 00:00:00+00:00,-1
2020-12-16 00:00:00+00:00,174.1300048828125,175.02000427246094,173.02000427246094,174.89999389648438,174.89999389648438,8174700,GLD,2020-12-16 00:00:00+00:00,0
2020-12-17 00:00:00+00:00,177.14999389648438,177.8699951171875,176.5800018310547,176.74000549316406,176.74000549316406,9475800,GLD,2020-12-16 00:00:00+00:00,1
2020-12-18 00:00:00+00:00,176.64999389648438,176.97999572753906,176.10000610351562,176.44000244140625,176.44000244140625,6789900,GLD,2020-12-16 00:00:00+00:00,2
2021-01-25 00:00:00+00:00,174.82000732421875,174.9600067138672,173.19000244140625,174.0500030517578,174.0500030517578,5936800,GLD,2021-01-27 00:00:00+00:00,-2
2021-01-26 00:00:00+00:00,173.97999572753906,174.25999450683594,173.4199981689453,173.6199951171875,173.6199951171875,4685600,GLD,2021-01-27 00:00:00+00:00,-1
2021-01-27 00:00:00+00:00,172.92999267578125,173.52000427246094,171.66000366210938,172.52000427246094,172.52000427246094,9036500,GLD,2021-01-27 00:00:00+00:00,0
2021-01-28 00:00:00+00:00,174.27999877929688,174.72999572753906,172.0399932861328,172.67999267578125,172.67999267578125,9392400,GLD,2021-01-27 00:00:00+00:00,1
2021-01-29 00:00:00+00:00,174.8699951171875,175.16000366210938,172.61000061035156,172.61000061035156,172.61000061035156,11252800,GLD,2021-01-27 00:00:00+00:00,2
2021-03-15 00:00:00+00:00,162.30999755859375,162.5500030517578,161.42999267578125,162.1999969482422,162.1999969482422,8104500,GLD,2021-03-17 00:00:00+00:00,-2
2021-03-16 00:00:00+00:00,162.36000061035156,163.1999969482422,161.80999755859375,162.35000610351562,162.35000610351562,7547400,GLD,2021-03-17 00:00:00+00:00,-1
2021-03-17 00:00:00+00:00,162.27000427246094,164.14999389648438,161.47999572753906,163.50999450683594,163.50999450683594,12626700,GLD,2021-03-17 00:00:00+00:00,0
2021-03-18 00:00:00+00:00,161.14999389648438,162.82000732421875,161.11000061035156,162.55999755859375,162.55999755859375,8711100,GLD,2021-03-17 00:00:00+00:00,1
2021-03-19 00:00:00+00:00,162.55999755859375,163.42999267578125,162.42999267578125,163.24000549316406,163.24000549316406,6868900,GLD,2021-03-17 00:00:00+00:00,2
2021-04-26 00:00:00+00:00,166.6300048828125,166.8699951171875,166.0500030517578,166.83999633789062,166.83999633789062,4786600,GLD,2021-04-28 00:00:00+00:00,-2
2021-04-27 00:00:00+00:00,166.9199981689453,167.14999389648438,166.27999877929688,166.4199981689453,166.4199981689453,5363500,GLD,2021-04-28 00:00:00+00:00,-1
2021-04-28 00:00:00+00:00,165.75,166.9600067138672,165.49000549316406,166.91000366210938,166.91000366210938,6932200,GLD,2021-04-28 00:00:00+00:00,0
2021-04-29 00:00:00+00:00,165.5800018310547,166.25999450683594,164.47000122070312,166.22000122070312,166.22000122070312,9067600,GLD,2021-04-28 00:00:00+00:00,1
2021-04-30 00:00:00+00:00,165.86000061035156,166.0,165.24000549316406,165.66000366210938,165.66000366210938,6248700,GLD,2021-04-28 00:00:00+00:00,2
2021-06-14 00:00:00+00:00,173.16000366210938,175.05999755859375,172.9499969482422,174.7100067138672,174.7100067138672,7733600,GLD,2021-06-16 00:00:00+00:00,-2
2021-06-15 00:00:00+00:00,174.77999877929688,174.9199981689453,173.33999633789062,174.0500030517578,174.0500030517578,7550200,GLD,2021-06-16 00:00:00+00:00,-1
2021-06-16 00:00:00+00:00,173.91000366210938,174.47000122070312,171.02999877929688,171.11000061035156,171.11000061035156,16919700,GLD,2021-06-16 00:00:00+00:00,0
2021-06-17 00:00:00+00:00,167.02000427246094,167.6199951171875,165.44000244140625,165.85000610351562,165.85000610351562,27232200,GLD,2021-06-16 00:00:00+00:00,1
2021-06-18 00:00:00+00:00,166.13999938964844,166.72000122070312,164.8699951171875,164.92999267578125,164.92999267578125,15744300,GLD,2021-06-16 00:00:00+00:00,2
2021-07-26 00:00:00+00:00,168.5800018310547,168.86000061035156,168.0800018310547,168.16000366210938,168.16000366210938,5229800,GLD,2021-07-28 00:00:00+00:00,-2
2021-07-27 00:00:00+00:00,168.72999572753906,168.91000366210938,167.92999267578125,168.44000244140625,168.44000244140625,6300200,GLD,2021-07-28 00:00:00+00:00,-1
2021-07-28 00:00:00+00:00,168.25999450683594,169.3800048828125,167.72000122070312,169.2899932861328,169.2899932861328,7905800,GLD,2021-07-28 00:00:00+00:00,0
2021-07-29 00:00:00+00:00,170.6999969482422,171.52000427246094,170.6699981689453,171.1699981689453,171.1699981689453,8119600,GLD,2021-07-28 00:00:00+00:00,1
2021-07-30 00:00:00+00:00,170.72000122070312,170.99000549316406,169.3800048828125,169.82000732421875,169.82000732421875,7391700,GLD,2021-07-28 00:00:00+00:00,2
2021-09-20 00:00:00+00:00,164.2899932861328,165.27999877929688,164.07000732421875,164.94000244140625,164.94000244140625,7566600,GLD,2021-09-22 00:00:00+00:00,-2
2021-09-21 00:00:00+00:00,165.80999755859375,166.6300048828125,165.49000549316406,166.0399932861328,166.0399932861328,7181500,GLD,2021-09-22 00:00:00+00:00,-1
2021-09-22 00:00:00+00:00,165.88999938964844,167.14999389648438,165.02999877929688,165.4199981689453,165.4199981689453,9777800,GLD,2021-09-22 00:00:00+00:00,0
2021-09-23 00:00:00+00:00,164.10000610351562,164.1999969482422,163.27000427246094,163.50999450683594,163.50999450683594,8451900,GLD,2021-09-22 00:00:00+00:00,1
2021-09-24 00:00:00+00:00,163.0,164.0,162.74000549316406,163.3000030517578,163.3000030517578,6937500,GLD,2021-09-22 00:00:00+00:00,2
2021-11-01 00:00:00+00:00,167.3800048828125,167.83999633789062,166.91000366210938,167.52000427246094,167.52000427246094,4975600,GLD,2021-11-03 00:00:00+00:00,-2
2021-11-02 00:00:00+00:00,167.42999267578125,167.6300048828125,166.9600067138672,167.16000366210938,167.16000366210938,3760700,GLD,2021-11-03 00:00:00+00:00,-1
2021-11-03 00:00:00+00:00,165.33999633789062,165.9499969482422,164.3800048828125,165.77000427246094,165.77000427246094,9055200,GLD,2021-11-03 00:00:00+00:00,0
2021-11-04 00:00:00+00:00,167.50999450683594,168.13999938964844,167.3699951171875,167.64999389648438,167.64999389648438,6656100,GLD,2021-11-03 00:00:00+00:00,1
2021-11-05 00:00:00+00:00,168.4199981689453,169.94000244140625,167.85000610351562,169.83999633789062,169.83999633789062,9368900,GLD,2021-11-03 00:00:00+00:00,2
2021-12-13 00:00:00+00:00,166.89999389648438,167.25999450683594,166.6699981689453,167.0,167.0,6610700,GLD,2021-12-15 00:00:00+00:00,-2
2021-12-14 00:00:00+00:00,165.33999633789062,166.13999938964844,165.16000366210938,165.44000244140625,165.44000244140625,8637900,GLD,2021-12-15 00:00:00+00:00,-1
2021-12-15 00:00:00+00:00,165.27000427246094,166.39999389648438,163.8000030517578,166.14999389648438,166.14999389648438,14231200,GLD,2021-12-15 00:00:00+00:00,0
2021-12-16 00:00:00+00:00,167.00999450683594,168.17999267578125,166.94000244140625,168.16000366210938,168.16000366210938,11186200,GLD,2021-12-15 00:00:00+00:00,1
2021-12-17 00:00:00+00:00,168.72999572753906,169.1300048828125,167.77999877929688,167.8000030517578,167.8000030517578,9856900,GLD,2021-12-15 00:00:00+00:00,2
2022-01-24 00:00:00+00:00,171.77999877929688,172.13999938964844,170.85000610351562,172.02999877929688,172.02999877929688,15727700,GLD,2022-01-26 00:00:00+00:00,-2
2022-01-25 00:00:00+00:00,171.9499969482422,173.14999389648438,171.77999877929688,172.5800018310547,172.5800018310547,17382100,GLD,2022-01-26 00:00:00+00:00,-1
2022-01-26 00:00:00+00:00,171.38999938964844,171.72999572753906,169.47999572753906,169.7899932861328,169.7899932861328,17799400,GLD,2022-01-26 00:00:00+00:00,0
2022-01-27 00:00:00+00:00,168.02000427246094,169.08999633789062,167.3300018310547,167.60000610351562,167.60000610351562,15867300,GLD,2022-01-26 00:00:00+00:00,1
2022-01-28 00:00:00+00:00,166.55999755859375,167.4600067138672,166.3699951171875,167.10000610351562,167.10000610351562,9782500,GLD,2022-01-26 00:00:00+00:00,2
2022-03-14 00:00:00+00:00,183.02999877929688,183.2899932861328,181.9499969482422,182.3000030517578,182.3000030517578,13186400,GLD,2022-03-16 00:00:00+00:00,-2
2022-03-15 00:00:00+00:00,179.10000610351562,180.27000427246094,178.00999450683594,178.88999938964844,178.88999938964844,16962300,GLD,2022-03-16 00:00:00+00:00,-1
2022-03-16 00:00:00+00:00,179.1300048828125,180.1199951171875,176.8699951171875,180.00999450683594,180.00999450683594,17548100,GLD,2022-03-16 00:00:00+00:00,0
2022-03-17 00:00:00+00:00,181.16000366210938,182.02999877929688,180.64999389648438,180.88999938964844,180.88999938964844,10954100,GLD,2022-03-16 00:00:00+00:00,1
2022-03-18 00:00:00+00:00,179.92999267578125,180.92999267578125,179.0399932861328,179.3000030517578,179.3000030517578,13996500,GLD,2022-03-16 00:00:00+00:00,2
2022-05-02 00:00:00+00:00,173.61000061035156,174.64999389648438,172.97999572753906,173.6300048828125,173.6300048828125,14318600,GLD,2022-05-04 00:00:00+00:00,-2
2022-05-03 00:00:00+00:00,173.88999938964844,175.2100067138672,173.85000610351562,174.08999633789062,174.08999633789062,7214300,GLD,2022-05-04 00:00:00+00:00,-1
2022-05-04 00:00:00+00:00,174.32000732421875,176.35000610351562,173.6699981689453,175.8000030517578,175.8000030517578,10491700,GLD,2022-05-04 00:00:00+00:00,0
2022-05-05 00:00:00+00:00,177.55999755859375,177.61000061035156,174.66000366210938,175.1300048828125,175.1300048828125,12794200,GLD,2022-05-04 00:00:00+00:00,1
2022-05-06 00:00:00+00:00,175.38999938964844,176.55999755859375,174.86000061035156,175.4199981689453,175.4199981689453,7643300,GLD,2022-05-04 00:00:00+00:00,2
2022-06-13 00:00:00+00:00,171.17999267578125,171.33999633789062,169.61000061035156,169.92999267578125,169.92999267578125,13265200,GLD,2022-06-15 00:00:00+00:00,-2
2022-06-14 00:00:00+00:00,169.61000061035156,169.72999572753906,168.3000030517578,168.57000732421875,168.57000732421875,7347900,GLD,2022-06-15 00:00:00+00:00,-1
2022-06-15 00:00:00+00:00,170.39999389648438,171.83999633789062,169.0800018310547,170.77000427246094,170.77000427246094,9000300,GLD,2022-06-15 00:00:00+00:00,0
2022-06-16 00:00:00+00:00,170.55999755859375,172.77000427246094,170.1699981689453,172.69000244140625,172.69000244140625,8823600,GLD,2022-06-15 00:00:00+00:00,1
2022-06-17 00:00:00+00:00,172.14999389648438,172.3000030517578,170.97000122070312,171.27000427246094,171.27000427246094,7407200,GLD,2022-06-15 00:00:00+00:00,2
2022-07-25 00:00:00+00:00,160.63999938964844,160.6999969482422,159.80999755859375,160.22999572753906,160.22999572753906,3713400,GLD,2022-07-27 00:00:00+00:00,-2
2022-07-26 00:00:00+00:00,160.22999572753906,160.5,159.7899932861328,160.0399932861328,160.0399932861328,2672800,GLD,2022-07-27 00:00:00+00:00,-1
2022-07-27 00:00:00+00:00,160.02000427246094,162.2100067138672,159.50999450683594,161.6699981689453,161.6699981689453,5766100,GLD,2022-07-27 00:00:00+00:00,0
2022-07-28 00:00:00+00:00,163.30999755859375,163.75999450683594,162.8800048828125,163.63999938964844,163.63999938964844,5606400,GLD,2022-07-27 00:00:00+00:00,1
2022-07-29 00:00:00+00:00,163.88999938964844,164.69000244140625,163.27999877929688,164.10000610351562,164.10000610351562,7537300,GLD,2022-07-27 00:00:00+00:00,2
2022-09-19 00:00:00+00:00,154.8699951171875,156.0399932861328,154.82000732421875,155.9600067138672,155.9600067138672,5582800,GLD,2022-09-21 00:00:00+00:00,-2
2022-09-20 00:00:00+00:00,155.02999877929688,155.22999572753906,154.58999633789062,155.07000732421875,155.07000732421875,5943700,GLD,2022-09-21 00:00:00+00:00,-1
2022-09-21 00:00:00+00:00,155.97000122070312,157.25,154.00999450683594,155.7899932861328,155.7899932861328,7816100,GLD,2022-09-21 00:00:00+00:00,0
2022-09-22 00:00:00+00:00,156.25999450683594,156.47999572753906,155.30999755859375,155.6999969482422,155.6999969482422,5975200,GLD,2022-09-21 00:00:00+00:00,1
2022-09-23 00:00:00+00:00,153.89999389648438,154.0,152.63999938964844,153.00999450683594,153.00999450683594,9598000,GLD,2022-09-21 00:00:00+00:00,2
2022-10-31 00:00:00+00:00,152.16000366210938,152.8699951171875,151.88999938964844,151.91000366210938,151.91000366210938,6097800,GLD,2022-11-02 00:00:00+00:00,-2
2022-11-01 00:00:00+00:00,153.82000732421875,153.97999572753906,152.8699951171875,153.4600067138672,153.4600067138672,4603600,GLD,2022-11-02 00:00:00+00:00,-1
2022-11-02 00:00:00+00:00,154.16000366210938,155.4199981689453,152.25999450683594,152.38999938964844,152.38999938964844,7210900,GLD,2022-11-02 00:00:00+00:00,0
2022-11-03 00:00:00+00:00,150.6999969482422,151.9600067138672,150.57000732421875,151.80999755859375,151.80999755859375,5378800,GLD,2022-11-02 00:00:00+00:00,1
2022-11-04 00:00:00+00:00,154.9499969482422,156.60000610351562,154.66000366210938,156.47000122070312,156.47000122070312,7692000,GLD,2022-11-02 00:00:00+00:00,2
2022-12-12 00:00:00+00:00,166.44000244140625,166.60000610351562,165.42999267578125,165.67999267578125,165.67999267578125,3504400,GLD,2022-12-14 00:00:00+00:00,-2
2022-12-13 00:00:00+00:00,169.2100067138672,169.7899932861328,168.02000427246094,168.50999450683594,168.50999450683594,6750200,GLD,2022-12-14 00:00:00+00:00,-1
2022-12-14 00:00:00+00:00,168.42999267578125,168.80999755859375,167.13999938964844,168.10000610351562,168.10000610351562,5643000,GLD,2022-12-14 00:00:00+00:00,0
2022-12-15 00:00:00+00:00,165.72999572753906,166.2100067138672,165.10000610351562,165.35000610351562,165.35000610351562,8363000,GLD,2022-12-14 00:00:00+00:00,1
2022-12-16 00:00:00+00:00,166.02000427246094,166.97999572753906,165.83999633789062,166.7899932861328,166.7899932861328,5372000,GLD,2022-12-14 00:00:00+00:00,2
2023-01-30 00:00:00+00:00,179.2899932861328,179.42999267578125,178.64999389648438,178.75999450683594,178.75999450683594,4210700,GLD,2023-02-01 00:00:00+00:00,-2
2023-01-31 00:00:00+00:00,178.82000732421875,179.6999969482422,178.5399932861328,179.41000366210938,179.41000366210938,5976900,GLD,2023-02-01 00:00:00+00:00,-1
2023-02-01 00:00:00+00:00,179.75,181.72999572753906,178.6300048828125,181.6699981689453,181.6699981689453,7996000,GLD,2023-02-01 00:00:00+00:00,0
2023-02-02 00:00:00+00:00,181.0800018310547,181.11000061035156,177.74000549316406,177.89999389648438,177.89999389648438,8842400,GLD,2023-02-01 00:00:00+00:00,1
2023-02-03 00:00:00+00:00,174.9199981689453,175.42999267578125,173.1199951171875,173.4600067138672,173.4600067138672,13674400,GLD,2023-02-01 00:00:00+00:00,2
2023-03-20 00:00:00+00:00,184.19000244140625,184.5399932861328,182.74000549316406,183.83999633789062,183.83999633789062,11845700,GLD,2023-03-22 00:00:00+00:00,-2
2023-03-21 00:00:00+00:00,182.64999389648438,182.72999572753906,179.89999389648438,180.3699951171875,180.3699951171875,10734500,GLD,2023-03-22 00:00:00+00:00,-1
2023-03-22 00:00:00+00:00,180.39999389648438,183.94000244140625,180.27999877929688,183.44000244140625,183.44000244140625,11969600,GLD,2023-03-22 00:00:00+00:00,0
2023-03-23 00:00:00+00:00,183.91000366210938,186.24000549316406,183.60000610351562,185.74000549316406,185.74000549316406,11347100,GLD,2023-03-22 00:00:00+00:00,1
2023-03-24 00:00:00+00:00,185.61000061035156,185.99000549316406,183.6199951171875,183.64999389648438,183.64999389648438,9245900,GLD,2023-03-22 00:00:00+00:00,2
2023-05-01 00:00:00+00:00,186.0500030517578,186.22000122070312,183.91000366210938,183.97000122070312,183.97000122070312,7997700,GLD,2023-05-03 00:00:00+00:00,-2
2023-05-02 00:00:00+00:00,184.64999389648438,187.63999938964844,184.52000427246094,187.52000427246094,187.52000427246094,14680600,GLD,2023-05-03 00:00:00+00:00,-1
2023-05-03 00:00:00+00:00,187.61000061035156,189.2100067138672,186.92999267578125,189.11000061035156,189.11000061035156,11133800,GLD,2023-05-03 00:00:00+00:00,0
2023-05-04 00:00:00+00:00,188.86000061035156,191.36000061035156,188.80999755859375,190.44000244140625,190.44000244140625,14146800,GLD,2023-05-03 00:00:00+00:00,1
2023-05-05 00:00:00+00:00,186.55999755859375,187.5800018310547,185.77000427246094,187.4600067138672,187.4600067138672,12508100,GLD,2023-05-03 00:00:00+00:00,2
2023-06-12 00:00:00+00:00,181.8000030517578,181.94000244140625,181.0399932861328,181.8800048828125,181.8800048828125,4873600,GLD,2023-06-14 00:00:00+00:00,-2
2023-06-13 00:00:00+00:00,182.10000610351562,182.42999267578125,180.1699981689453,180.5399932861328,180.5399932861328,5126700,GLD,2023-06-14 00:00:00+00:00,-1
2023-06-14 00:00:00+00:00,181.69000244140625,181.9600067138672,180.13999938964844,180.63999938964844,180.63999938964844,6807000,GLD,2023-06-14 00:00:00+00:00,0
2023-06-15 00:00:00+00:00,180.27999877929688,182.0500030517578,180.17999267578125,181.91000366210938,181.91000366210938,6739000,GLD,2023-06-14 00:00:00+00:00,1
2023-06-16 00:00:00+00:00,181.92999267578125,182.6199951171875,181.41000366210938,181.6300048828125,181.6300048828125,8779100,GLD,2023-06-14 00:00:00+00:00,2
2023-07-24 00:00:00+00:00,182.22000122070312,182.5399932861328,181.33999633789062,181.39999389648438,181.39999389648438,4370000,GLD,2023-07-26 00:00:00+00:00,-2
2023-07-25 00:00:00+00:00,181.72000122070312,182.47000122070312,181.10000610351562,182.41000366210938,182.41000366210938,4090100,GLD,2023-07-26 00:00:00+00:00,-1
2023-07-26 00:00:00+00:00,182.66000366210938,183.63999938964844,182.30999755859375,183.3000030517578,183.3000030517578,6158400,GLD,2023-07-26 00:00:00+00:00,0
2023-07-27 00:00:00+00:00,181.63999938964844,181.63999938964844,180.32000732421875,180.4199981689453,180.4199981689453,7592800,GLD,2023-07-26 00:00:00+00:00,1
2023-07-28 00:00:00+00:00,181.47999572753906,182.27000427246094,181.25,181.86000061035156,181.86000061035156,3828800,GLD,2023-07-26 00:00:00+00:00,2
2023-09-18 00:00:00+00:00,178.82000732421875,179.41000366210938,178.3800048828125,179.38999938964844,179.38999938964844,5049300,GLD,2023-09-20 00:00:00+00:00,-2
2023-09-19 00:00:00+00:00,179.5399932861328,179.64999389648438,179.02999877929688,179.22000122070312,179.22000122070312,4224700,GLD,2023-09-20 00:00:00+00:00,-1
2023-09-20 00:00:00+00:00,179.33999633789062,180.66000366210938,179.32000732421875,179.35000610351562,179.35000610351562,9328000,GLD,2023-09-20 00:00:00+00:00,0
2023-09-21 00:00:00+00:00,177.86000061035156,178.49000549316406,177.69000244140625,178.0500030517578,178.0500030517578,7571900,GLD,2023-09-20 00:00:00+00:00,1
2023-09-22 00:00:00+00:00,178.64999389648438,178.9499969482422,178.50999450683594,178.6199951171875,178.6199951171875,3634800,GLD,2023-09-20 00:00:00+00:00,2
2023-10-30 00:00:00+00:00,185.5399932861328,185.6999969482422,184.72999572753906,185.10000610351562,185.10000610351562,8756400,GLD,2023-11-01 00:00:00+00:00,-2
2023-10-31 00:00:00+00:00,185.0800018310547,186.2100067138672,183.5,184.08999633789062,184.08999633789062,10104600,GLD,2023-11-01 00:00:00+00:00,-1
2023-11-01 00:00:00+00:00,183.91000366210938,185.0,182.6699981689453,183.50999450683594,183.50999450683594,9048600,GLD,2023-11-01 00:00:00+00:00,0
2023-11-02 00:00:00+00:00,184.1300048828125,184.27999877929688,183.5,184.1199951171875,184.1199951171875,7343700,GLD,2023-11-01 00:00:00+00:00,1
2023-11-03 00:00:00+00:00,184.47999572753906,185.47000122070312,184.35000610351562,184.7899932861328,184.7899932861328,8530400,GLD,2023-11-01 00:00:00+00:00,2
2023-12-11 00:00:00+00:00,184.5,184.52999877929688,183.14999389648438,183.58999633789062,183.58999633789062,8519500,GLD,2023-12-13 00:00:00+00:00,-2
2023-12-12 00:00:00+00:00,183.83999633789062,183.97999572753906,183.25999450683594,183.49000549316406,183.49000549316406,5056900,GLD,2023-12-13 00:00:00+00:00,-1
2023-12-13 00:00:00+00:00,183.82000732421875,187.66000366210938,183.3800048828125,187.6300048828125,187.6300048828125,10635500,GLD,2023-12-13 00:00:00+00:00,0
2023-12-14 00:00:00+00:00,188.86000061035156,189.82000732421875,188.0800018310547,188.72999572753906,188.72999572753906,9107200,GLD,2023-12-13 00:00:00+00:00,1
2023-12-15 00:00:00+00:00,188.52000427246094,188.9600067138672,186.82000732421875,187.0,187.0,8324800,GLD,2023-12-13 00:00:00+00:00,2
