timestamp,FOMC_Date,symbol,open,high,low,close,volume
2020-01-27 00:00:00+00:00,2020-01-29 00:00:00+00:00,XLE,55.47999954223630,55.70000076293950,54.97999954223630,43.08964157104490,21682500
2020-01-28 00:00:00+00:00,2020-01-29 00:00:00+00:00,XLE,55.36000061035160,55.63999938964840,55.08000183105470,43.28532028198240,14300100
2020-01-29 00:00:00+00:00,2020-01-29 00:00:00+00:00,XLE,55.61000061035160,55.810001373291000,54.650001525878900,42.83133316040040,13745400
2020-01-30 00:00:00+00:00,2020-01-29 00:00:00+00:00,XLE,54.150001525878900,55.220001220703100,54.0099983215332,43.17573547363280,24430500
2020-01-31 00:00:00+00:00,2020-01-29 00:00:00+00:00,XLE,54.22999954223630,54.380001068115200,53.15999984741210,41.82944107055660,33430500
2020-02-28 00:00:00+00:00,2020-03-03 00:00:00+00:00,XLE,43.880001068115200,45.84000015258790,43.52000045776370,35.434471130371100,68755800
2020-03-02 00:00:00+00:00,2020-03-03 00:00:00+00:00,XLE,46.279998779296900,47.15999984741210,44.93000030517580,36.866878509521500,36642700
2020-03-03 00:00:00+00:00,2020-03-03 00:00:00+00:00,XLE,47.369998931884800,47.9900016784668,45.150001525878900,35.73973846435550,48595300
2020-03-04 00:00:00+00:00,2020-03-03 00:00:00+00:00,XLE,46.63999938964840,46.75,45.66999816894530,36.58510208129880,24484500
2020-03-05 00:00:00+00:00,2020-03-03 00:00:00+00:00,XLE,45.400001525878900,45.61000061035160,44.279998779296900,35.24662399291990,29387300
2020-03-12 00:00:00+00:00,2020-03-15 00:00:00+00:00,XLE,31.190000534057600,32.0,29.3799991607666,23.067237854003900,38829100
2020-03-13 00:00:00+00:00,2020-03-15 00:00:00+00:00,XLE,31.959999084472700,32.220001220703100,28.799999237060500,25.196277618408200,34098400
2020-03-16 00:00:00+00:00,2020-03-15 00:00:00+00:00,XLE,27.950000762939500,31.1200008392334,27.670000076293900,21.767894744873000,40233600
2020-03-17 00:00:00+00:00,2020-03-15 00:00:00+00:00,XLE,28.079999923706100,29.18000030517580,26.950000762939500,21.9166202545166,45443600
2020-03-18 00:00:00+00:00,2020-03-15 00:00:00+00:00,XLE,26.040000915527300,26.579999923706100,22.8799991607666,18.7700138092041,52135800
2020-04-27 00:00:00+00:00,2020-04-29 00:00:00+00:00,XLE,34.36000061035160,35.619998931884800,33.58000183105470,28.304895401001000,23288000
2020-04-28 00:00:00+00:00,2020-04-29 00:00:00+00:00,XLE,35.900001525878900,36.400001525878900,35.31999969482420,28.95310401916500,29569000
2020-04-29 00:00:00+00:00,2020-04-29 00:00:00+00:00,XLE,37.369998931884800,38.9900016784668,37.34000015258790,31.0977725982666,35537500
